""	"b1"	"b2"	"b3"	"c1"	"c2"	"c3"
"1775086_at"	1.16524135037522	1.04409274466357	1.29402658098037	1.27793378594562	1.36745047232687	0.858227023787653
"1775087_at"	6.88695062244185	6.83042179289508	7.05609707800057	6.78636215611965	6.80148629757511	6.91474215412003
"1775088_at"	1.69050920069548	1.87012655603511	1.73849800652846	1.7717817370897	1.63744497818832	1.53885235923174
"1775089_at"	4.46685595585021	4.60451764230215	4.71471634104872	4.24067930928568	4.63329556482978	4.5570407521214
"1775090_at"	1.2721212298377	1.99696218484269	1.57035725643783	1.38735906978194	1.32860377453383	1.38771753625917
"1775091_at"	6.37664446330481	6.76116922922389	6.78541722451376	6.4786209126911	6.633117111029	6.26107445447528
"1775092_at"	7.56821933907485	8.53109995376255	8.49534354961643	7.57187532762799	8.42712517741575	7.62024304901401
"1775093_at"	1.49617260245752	1.57875439764577	1.44068681478366	1.45955360173077	1.57875439764577	1.32442777083159
"1775094_at"	1.46473786979993	1.28500262462735	1.47287428743236	1.50156809423257	1.29842288795214	1.50091210402886
"1775095_at"	6.33635054643546	6.35670380246672	6.27576495627705	6.43162655223245	6.32413323703221	6.38727399041834
"1775096_at"	1.30015757634907	1.32204708091394	1.33219463945443	1.10379865618109	1.3515690210427	1.31218771954575
"1775097_at"	1.63464814577419	1.46446113788184	1.50057345035006	1.87012655603511	1.50738005949791	1.63717397005284
"1775098_at"	8.24317539073227	8.69723137148042	8.75766540670316	8.31020030259479	8.76514154288719	8.36168584769584
"1775099_at"	1.50949534017552	1.3942956219956	1.79483594137696	1.632902258675	1.73951288522006	1.30300554154597
"1775100_at"	1.81473022507016	1.91929978642462	1.76525308228578	1.91037591442472	1.86286622642648	1.7773185187888
"1775101_at"	7.0518876013187	7.03453872476481	7.09135974652026	7.1336143297984	6.96773826046209	7.04673502626113
"1775102_at"	1.49751585844162	1.88475806777426	1.79930735294986	1.69050920069548	1.69050920069548	1.02061029750997
"1775103_at"	1.40513219861907	1.43359509384779	1.46593930690465	1.3011495098947	1.37913405333002	1.64634601602162
"1775105_at"	1.67848104026615	2.15634643107197	1.8604550356355	1.53660911961845	2.08801992195303	1.78102903475929
"1775106_at"	1.11023824623336	1.28881989795558	1.31861024090499	1.02011057268225	1.15473793299276	1.06177924533836
"1775108_at"	6.7827404328847	6.91976796006766	7.05220710952579	6.68756329865012	6.90636058347696	6.77956691692983
"1775109_at"	5.43958849309478	5.72998512345005	5.92914475547674	5.4727878781042	5.43048598300562	5.48547941918117
"1775110_at"	1.5548377177841	1.19325603737034	1.53150881871841	1.54581789187979	1.23496796713554	1.48830007874383
"1775111_at"	1.06840701140771	0.976202742689037	1.20831688844302	1.1267331166595	1.04410898849967	1.01567503149138
"1775112_at"	8.98307315118283	7.86843241367224	8.06725713543499	8.84055921162137	8.36395115149201	8.96566838240725
"1775113_at"	1.43553207251177	0.951838670370447	1.14572381031111	1.1747315783825	1.26100567108064	1.07471758287217
"1775114_at"	3.3722009405142	4.02270740102997	4.41262753544475	3.13368955489196	3.9146920808432	3.13368955489196
"1775115_at"	1.91500589297941	1.58480478835333	1.69980888234739	1.8252472190908	1.83063559334538	2.12388627179735
"1775116_at"	7.96518372611226	8.07271241853064	7.77514742066291	8.36241293551307	8.05195974253313	8.03190990186235
"1775117_at"	2.26188001080331	2.45810305730843	2.49845267676333	2.3594988398484	2.59292951385241	2.18032923692977
"1775118_at"	6.79160636394738	7.04184914460085	7.06081036537293	6.88331711344672	7.07556988509274	6.90379233317647
"1775119_at"	1.16641506498668	1.11518417493482	1.29402658098037	1.17257850927086	1.0866611944694	1.35414265658972
"1775120_at"	1.17533882136787	1.20072929722503	1.43284344297901	1.13433776183015	1.34290643975597	1.19117877300351
"1775122_at"	1.63095071399119	1.39590095721605	1.89871590605945	2.02332420019847	1.79482302190343	1.63605637726162
"1775123_at"	2.07900693485305	2.01093925311827	2.03318977544104	1.69050920069548	1.76842730556809	2.01057118449307
"1775124_at"	1.64055058306747	1.51264716467524	1.79199936000748	1.64055058306747	1.69050920069548	1.45882260485736
"1775125_at"	1.72609815186779	1.72609815186779	1.7580021278905	1.69050920069548	1.62923208024796	1.76517560160685
"1775126_at"	1.70309455985541	1.80707724857978	1.66946432653273	2.12201502288393	1.97520631988978	1.87012655603511
"1775127_at"	1.53749639123755	1.55533420841999	1.71437426456054	1.8048043569641	1.6892370705761	1.67093051484146
"1775128_at"	11.900801124485	12.2957907134507	12.38470193198	12.016604872168	12.339560054298	11.9332240611664
"1775129_at"	1.61241275234116	1.96920107262288	2.18625897236552	1.44967377720221	1.61241275234116	1.56639652709815
"1775130_at"	6.95344973591618	8.08537072151143	8.12745723865957	6.78101394525642	7.95904927146773	7.01716918088124
"1775131_at"	10.6291221360271	10.3823458030773	10.4362044192545	10.6439246292703	10.2955784066219	10.5189824491812
"1775132_at"	6.23850479698417	7.14108599003574	7.05523146244664	6.29381258536757	6.98005467378249	6.04495145559689
"1775133_at"	8.19158297270565	7.33399911513684	7.36237458026471	8.02140830786497	7.38590542001393	8.24127757024201
"1775134_at"	1.43567774350301	1.74828296295209	1.43423992170575	1.39843331785189	1.75554749415157	1.30640086736587
"1775135_at"	1.32896101958657	1.28884010959656	1.26495127514577	1.08705544903972	1.05847391396627	1.3221630098767
"1775136_at"	7.74699802175831	7.57974508107323	7.53467502723529	7.71164957421436	7.50707499160146	7.66957938130742
"1775137_s_at"	6.54232083782419	5.03353554848309	5.28231276491635	6.11667343486725	5.2943476328133	6.45453390260397
"1775138_at"	1.46925639650434	1.36284921362921	1.29882002859218	1.49626704970855	1.48830007874383	1.39181693838705
"1775139_at"	1.03546928617738	1.34395804569662	1.06534078468268	1.19820727014984	1.15660864061525	1.25961428244613
"1775140_at"	1.40208602821479	1.27952343199669	1.66802116615425	1.23017213310914	1.08221627756624	1.32442777083159
"1775141_at"	7.14859129828494	7.22263785332555	7.18940169157256	7.21558522095065	6.98774108813401	7.08825154110459
"1775142_at"	11.7776732915671	12.252727924118	12.186131208254	11.8563127527554	12.2931222261664	11.7769078923097
"1775143_at"	1.71468810034192	1.48277422667909	1.49015845199137	1.64524788481576	1.69165460549703	1.53356139462354
"1775144_at"	7.52775456712925	8.18132893123356	7.91801334636728	7.62540073857661	7.93046018863311	7.53895289374477
"1775145_at"	1.7445914822109	1.48095283961815	1.75581160394076	1.55353506708075	1.68598292779482	1.75574418903241
"1775146_at"	5.91204356388074	5.96994311207262	5.82282614677158	5.90175458993679	5.85125602572733	5.86960564758886
"1775147_at"	4.17134178868059	1.91570688004786	1.55557964283428	2.85464520103684	1.8220686506251	4.37909200473362
"1775148_at"	1.56379430417689	1.35331292018019	1.29402658098037	1.48830007874383	1.31110497605704	1.44204352361799
"1775149_at"	1.52853847654356	1.44188261903291	1.54943069206015	1.57812449886036	1.51936920361226	1.55198436171413
"1775150_at"	8.63114637366003	9.99928087436707	9.91855423909506	8.72587268045365	9.862418404481	8.69082571731342
"1775151_at"	8.43834643542604	8.58241240702853	8.54085567057654	8.26712774657047	8.69261026062998	8.3669991100659
"1775152_at"	0.767772513432543	0.846545314338119	1.0786594600921	0.920763961889029	1.00952479280991	0.977604973062388
"1775153_at"	1.32062762210019	1.52283674405184	1.29402658098037	1.23017213310914	1.1302185950418	1.32442777083159
"1775154_at"	7.59417962484118	7.91931863310832	7.82185686821883	7.5829971223016	7.66164191721851	7.60232189137573
"1775155_at"	1.18932105141253	1.41571785128122	1.39619257586919	1.2200655874227	1.47020149970254	1.26417166839518
"1775156_at"	2.44907268929564	2.6708238945513	2.77162251521502	2.07540731581337	2.4592378151816	2.56220170724985
"1775157_at"	1.11081370896841	1.64174578199193	1.29402658098037	1.48830007874383	1.38086777412154	1.43903745667125
"1775158_at"	4.43640408653628	8.00106393125639	8.01012706985239	4.40278548414604	7.76824960919814	4.20246095255868
"1775159_at"	1.39933651731126	1.65428229884515	1.76922151025886	1.51359236563122	1.76172510723774	1.59916594409793
"1775160_at"	7.60866937768256	7.69059766992345	7.65198774331838	7.61350978741903	7.54596299398256	7.60066207402837
"1775161_at"	5.17954927710239	4.9296713228138	4.5459800445613	5.06043508924819	4.97908474892136	5.30095079302897
"1775162_at"	6.49428264617222	6.7530445090924	7.05431334043697	6.37467932487795	6.83958604072592	6.44388660137187
"1775163_at"	1.34910362861127	1.73787714272123	1.7580021278905	1.50612918039448	1.48830007874383	1.34524844703412
"1775164_at"	8.09551528218462	8.03359341434818	8.01618601225357	8.18665548622392	8.00264193773575	8.04434725092167
"1775165_at"	7.21914871940319	6.95427047671591	7.08367963212822	7.2436953929752	6.89859934075669	7.14256845340994
"1775166_at"	7.47335275676676	7.16899309215543	7.27894236851873	7.34577040820997	7.40695791970057	7.41736740753498
"1775167_at"	10.6538732510183	12.0633660415231	12.0560089506448	10.8737076298005	11.9826047776399	10.8016380979411
"1775168_at"	1.28042383669334	1.9562586517407	1.72685683220014	1.75558400127719	1.59924531620645	1.33444185484059
"1775169_at"	0.841659461551351	1.26416147342511	0.977633131439058	1.30327329686564	1.00978853286136	0.858435678275703
"1775170_at"	6.20262882378286	6.97821581348801	6.99248000976272	6.45854269612582	6.67380174824239	6.17477731782721
"1775171_at"	1.09225706477094	1.15683901894238	1.35744442399096	1.01749760040665	1.35502683779284	1.24092658465844
"1775172_at"	7.19064073847913	7.83758107428366	7.72352762607442	7.04604733608091	7.84701079247815	7.17976491947874
"1775173_at"	1.25236099530848	1.48256078021161	1.71050126818829	1.6841121332414	1.55124870814017	1.21008880660192
"1775174_at"	7.09224147470461	7.6927704498879	7.66824138430088	7.08540147033417	7.41003494408354	7.08295697589649
"1775175_at"	7.02960983751777	7.4600349087886	7.51498412316841	7.11604258750693	7.24706578651197	7.08239472286173
"1775176_at"	5.74339962649592	5.88042196113377	6.18622538443375	5.56552172861755	6.12432948467257	5.68395569406515
"1775177_at"	5.897756957422	5.80727618701574	5.7251848572711	5.86936235934794	5.65723592179936	5.9559064486799
"1775178_at"	6.52225402925315	6.4089894694179	6.49046014379137	6.65788866598228	6.52068232228591	6.41109881054153
"1775179_at"	7.36214943887447	7.91299027831821	7.92134015341938	7.48964893580431	7.73935361015164	7.27423493675948
"1775180_s_at"	10.6054433170275	11.1850943437962	10.8851760743136	11.4320589869393	11.0008538671742	10.8175894646078
"1775181_at"	6.6286084443239	6.30447142137777	6.44547095815121	6.4696137080432	6.28963232287615	6.74397504660621
"1775182_at"	1.53832994981671	1.55846067910446	1.38824033659805	1.48830007874383	1.54504019291263	1.53832994981671
"1775183_at"	8.29836339704314	7.47418220084359	7.53110880147388	8.1748213836402	7.47082011873282	8.24662537868158
"1775184_at"	1.72020203068108	1.46975665211651	1.68751090598704	1.59045738181785	1.24677814025268	1.20863090452657
"1775185_at"	2.06622216675696	2.38900421991386	1.83652539345783	1.80510771135651	2.11425832800741	1.8977297692221
"1775186_at"	10.7025398161865	11.1613896783507	11.1784109697057	10.6776216982052	11.1584536740065	10.6670427504585
"1775187_at"	1.46188473866611	2.02118741800017	2.2083419378562	1.66227875866815	1.95219366245293	1.71970039579724
"1775188_at"	9.16853000768728	9.28767371082179	9.23499917201856	9.20767147820212	9.3405167979325	9.14814419582994
"1775189_at"	4.65387388147641	4.8242745552279	5.39994040666538	4.24127914490206	4.93726276739382	4.64944989467199
"1775190_at"	5.78435660461701	7.40025237619645	7.19336656241986	5.84261803795966	7.22966253494135	5.83299300152254
"1775191_at"	7.53287421118448	6.46593720753372	6.52204371004144	7.2508012574803	6.2571059320003	7.47230952174033
"1775192_at"	1.6291466390256	1.01467438564813	1.4454322485108	1.69050920069548	1.17717865659584	1.34294036333652
"1775193_at"	8.27794735100586	7.68549912955412	7.79333006103343	8.23226014133432	7.88595890519557	8.55455370426147
"1775194_at"	1.32442777083159	1.33348879323268	1.62853283460616	1.81479579905293	1.49558934356824	1.28385707090547
"1775195_at"	7.39551465747753	7.33898582793076	7.40167660463287	7.34580960381283	7.4487223559096	7.37850216481913
"1775196_at"	1.38110061951332	1.76013681206268	1.31709087507252	1.54789912494302	1.50814896869195	1.4362126347508
"1775197_at"	1.29954076022994	1.57241045166261	1.45781387438436	1.23017213310914	1.54556947927894	1.32953196286419
"1775198_at"	1.39754594982917	1.69050920069548	1.7580021278905	1.65807854110599	1.74299880848524	1.48830007874383
"1775199_at"	8.65103644165049	9.60129390628908	9.67552528652566	8.61450820029769	9.49467408536422	8.61101616630435
"1775200_at"	1.60923918477852	1.93584096584372	1.71062523840665	1.69050920069548	1.71062523840665	1.71062523840665
"1775201_at"	6.33219615445361	5.48357623119987	5.45609873462262	6.31705576342392	5.37767571495654	6.07915643623515
"1775202_at"	1.15526102690636	1.01467438564813	1.09484186558014	0.909390439504746	0.862727719826155	0.804940328183241
"1775203_at"	1.44934473419006	1.67587078465495	1.78544156866841	1.75487877594421	1.49493044375954	1.66093625579468
"1775204_at"	1.96143355422194	2.04360053687513	1.94004984972855	1.89330693228476	1.96143355422194	2.13836295241642
"1775205_at"	1.5202833541262	1.65468019290684	1.53530530856554	1.43720393843682	1.51654865877767	1.29681102007178
"1775206_at"	1.23520237085649	1.15113783520149	1.38325198095547	1.53476465397251	1.23520237085649	1.09820664025737
"1775207_at"	7.23352355035102	5.88042196113377	6.4052630349842	6.99521205025133	6.16752022527702	7.10933846295124
"1775208_at"	1.62853178405226	1.52381877298903	1.75161452863222	1.37865940298659	1.60337465868092	1.65499050645028
"1775209_at"	9.87714284150399	9.61958363875707	9.47521171788636	9.94707760490758	9.50232302293067	9.81599564167558
"1775210_at"	1.29868036434357	1.09759854421923	1.10440686658012	1.03224715550144	1.1933522834193	0.831268071849637
"1775211_at"	6.86767448190694	7.15711690919927	7.21343707759689	6.89529111663937	7.08929141476362	6.84674816127108
"1775212_s_at"	1.05827509157573	1.53779116442042	0.999433565108891	1.08430826777448	1.30580752564146	1.1743512830297
"1775213_at"	6.57605704115749	6.79977890323573	6.81452276772592	6.46403294384534	6.74024269713759	6.61350176944048
"1775214_at"	1.27901949059998	1.39559531492831	0.94598335697254	1.16964571453808	1.26579111955296	1.23145139894787
"1775215_at"	5.95970420390963	7.92009128541462	7.93836404512436	6.50184191110043	8.4808389698206	6.02335382898367
"1775217_at"	1.46612150674494	1.46953346116159	1.37002608951816	1.39154644461832	1.39154644461832	1.39154644461832
"1775218_at"	11.3230026230541	11.835262589038	11.7321566149371	11.3195303194043	11.7537597397555	11.4492738026659
"1775219_at"	9.27656005236473	9.76696207599372	9.88016545840088	9.36660381628861	9.71155112223468	9.27920610372646
"1775220_at"	4.97052505575814	2.85494822070712	2.87865499268469	4.83259195435592	4.28663021496147	4.72271474491237
"1775221_at"	9.53347750583089	8.30664439464647	8.13230394188807	9.61699457741675	8.20521279788193	9.48991571128486
"1775222_at"	6.5128886811912	7.12755036112153	7.0119749471792	6.57353464980763	7.05281704071408	6.57103108176058
"1775223_at"	1.2256797816533	1.41571785128122	1.29602293336912	1.23017213310914	1.48830007874383	1.13813968262312
"1775224_at"	0.961449155085514	1.01798306996966	1.16994657124799	1.2268634487876	1.20034776109921	1.44526270224613
"1775225_at"	0.800564108659362	1.01620650239924	1.03614583534734	0.776155460703599	1.02301186541028	0.970479100521743
"1775226_at"	6.6940546160786	6.51150248926981	6.52736080846518	6.60994585630241	6.59793136740909	6.60068266984393
"1775227_at"	8.81254180577468	7.36552839963338	7.21100206646092	8.57645626847124	7.41237739193864	8.75941452695983
"1775228_at"	1.69050920069548	1.86054235252525	1.67134079367577	1.68092499718562	1.68092499718562	1.48830007874383
"1775229_at"	1.32722047439744	1.87012655603511	1.75266022899572	1.52953190684027	1.84938276656968	1.51042492887616
"1775230_at"	1.14758237183051	1.41571785128122	1.02834748212457	1.31145467974275	1.16641506498668	1.07392969060861
"1775231_at"	3.73922998047428	1.81768580408231	1.6796182212202	2.49352061912966	1.41538270788028	4.06071007008067
"1775232_at"	1.32442777083159	1.34333205892588	1.24288105300174	1.48830007874383	1.48830007874383	1.16862764974713
"1775233_at"	7.62763503942799	8.75970802704732	8.65240992638704	7.57773231780411	8.46637591702144	7.68144473344836
"1775234_at"	6.8617863460784	6.62176531343651	6.94814928136469	6.92728290122757	6.70236032893195	6.86746524613696
"1775235_at"	9.79968117024879	10.3899036926401	10.3154242260335	9.9659269394133	10.634054039439	9.72642878324605
"1775236_at"	1.28693081758651	1.19325603737034	1.39448579782331	1.22112694731744	1.16237165206933	1.10944045712522
"1775237_at"	8.19290197046194	10.6159668427762	10.5078280255659	8.29902993938259	10.4229831410313	8.18835831199597
"1775238_at"	0.926958766190758	1.23530570682323	1.56871353059646	1.13132301809887	1.16641506498668	1.13813968262312
"1775239_at"	1.56583169462775	1.47788873244508	1.77071510169348	1.61949857741989	1.72003261137006	1.72003261137006
"1775240_at"	1.32442777083159	1.15910222436251	1.64433124156836	1.32442777083159	1.2466988537331	1.32442777083159
"1775241_at"	7.45887197320065	7.72441336035162	7.51743860991087	7.66726623612593	7.57975535626391	7.4567967289171
"1775242_at"	1.49697780060536	1.52381877298903	1.36432003857013	1.37865940298659	1.51738087130103	1.65499050645028
"1775243_at"	1.22288543481623	1.3117256396766	1.25527425610061	1.10284526085866	1.20825097465467	1.17035266992769
"1775244_at"	8.08895641232661	8.60082637771849	8.61560231026826	8.17011133337492	8.74559290157538	8.08353761345565
"1775245_at"	9.49866820916152	9.36573371848753	9.39130533598998	9.5071191838282	9.38343429700852	9.45773950089188
"1775246_at"	6.18413207230644	6.13795159584173	6.08966824807913	6.24161019179223	5.94826656707652	6.2419927816863
"1775247_at"	1.56752870009807	1.74611035182029	1.63143877938835	1.78302644755908	1.76226549038635	1.38914302500288
"1775248_s_at"	2.06882997060801	2.09544774378934	2.07900693485305	2.00831520656121	2.14320287993903	2.1128382679706
"1775249_at"	1.0064801896624	1.22539639252306	1.16532480333403	1.15692883218584	1.15692883218584	1.35959830109749
"1775250_at"	8.24423513777065	8.59615475034997	8.47859219422858	8.29672735163721	8.59818647126393	8.04116212719602
"1775251_at"	4.94874447833712	5.64007476969324	5.61694292702458	4.7523608302504	5.57193141152884	4.91186525798609
"1775252_at"	6.87447472510969	6.55130531113952	6.54461087449587	6.89633786888455	6.7562682954466	7.05585307730867
"1775253_at"	1.32442777083159	1.43386340814687	1.48830007874383	1.4760994069649	1.25741805516698	1.42554712647698
"1775254_at"	9.10743105391562	9.1245843491702	8.85640253908345	9.07389850466465	9.17456228069975	9.11784021805782
"1775255_at"	7.75225766740003	7.13790164524804	6.87130036304251	7.91417701703682	7.22794547039396	7.63959687744343
"1775256_at"	2.19894183907826	2.6118172067456	2.19417442273722	2.41443958653927	2.48172611709286	2.32240713605325
"1775257_at"	11.4469741782939	10.6634672318534	10.8132789240514	11.4723062911366	10.8970921879515	11.4256928250638
"1775258_at"	7.36982646564589	7.54075439499099	7.63838135491391	7.44433297531676	7.6294704234435	7.47357060159593
"1775259_at"	1.1563497003428	1.17983555117851	1.37474591103518	1.09355686090098	1.17983555117851	1.24840235110366
"1775260_at"	1.32442777083159	1.75182656906839	1.66456152121958	1.46387114128427	1.4324473754656	1.48830007874383
"1775261_s_at"	1.13554874074293	1.56336281909431	1.1668801993792	1.14810857901986	1.25047960064168	1.25901403771792
"1775262_at"	6.73802380354588	6.69457011566571	6.92043088802523	6.68586383631655	6.59359136624262	6.69686420883372
"1775263_at"	7.29582842912858	8.06631424531007	8.27088064479737	7.1660268785308	8.14051413369553	7.338082683115
"1775264_s_at"	1.24167575730824	1.63307039228749	1.31228885316885	1.34511496450337	1.55805716390834	1.69050920069548
"1775265_at"	7.66501752205085	7.85326320310664	7.79057160088639	7.97771440485594	7.50922489049896	7.58290246092631
"1775266_at"	1.14077071010184	1.3353653788839	1.31339277001529	1.58481963757316	1.4834198210376	1.11430511262978
"1775267_at"	1.09806009742938	1.26959598869505	1.11309084165332	0.981640560910928	1.0905447253174	1.0905447253174
"1775268_at"	8.86181456459592	8.55379260408968	8.55807334152297	9.00188335009956	8.45362480130761	8.81242090183388
"1775269_at"	7.44220825398794	8.7081961020845	8.56759119979958	7.65368565544408	8.48546400894795	7.37426252104263
"1775270_at"	8.13504678695021	8.32782448018923	8.64665133264397	7.94110859593905	8.50761761312669	8.21802616551904
"1775271_at"	8.73612049335873	5.1654297688303	4.80958699000679	8.51432634226785	5.30901872759678	8.76207535517356
"1775272_at"	1.40636392478771	1.37445461031116	1.47522515392119	1.09215137975983	1.45905001023146	1.40636392478771
"1775273_at"	1.30736292959303	1.49656248229937	1.97835855591151	1.72295891579184	1.35644501141493	1.62002777927437
"1775274_at"	4.61022083119939	4.03539589500166	4.07118606411337	4.69847036754634	3.94828843342555	4.66799762161324
"1775275_at"	1.71992291258304	1.36101425325102	1.37622118515602	1.48830007874383	1.5022700977051	1.3137287286267
"1775276_at"	10.3917185395029	10.7755615012535	10.9947157999956	10.4764424559343	10.8272136139457	10.5583124816571
"1775277_at"	7.70226819527723	7.64370498238964	7.67474350175739	7.74987987872663	7.5643557378715	7.73209856572287
"1775278_at"	8.11114054683046	8.43678628254266	8.41091533246642	8.10543313667453	8.2895536213509	8.14334530439716
"1775279_at"	9.11489332302947	9.29805885228546	9.2435264905275	9.06461478826788	9.28129744059357	9.10805832206512
"1775280_at"	7.32860824587097	7.00647648274254	7.07281605613563	7.34496963236609	6.86900924292981	7.29092002881959
"1775281_at"	1.11248362654105	1.12847989515204	1.42930879462659	1.24540079123687	1.03687624099147	1.0599508616525
"1775282_at"	7.6653314642416	7.9985485179088	8.02371316617357	7.77967057708789	7.91947968822097	7.59968081455862
"1775283_at"	5.94971734046889	7.07892600637589	7.12381958669872	5.79346535684409	7.18827661687543	6.03442076342785
"1775284_at"	1.41855535149234	1.43901401987949	1.50299909432347	1.32964024381759	1.32442777083159	1.39239666520865
"1775285_at"	1.07752991899952	1.19325603737034	1.4363008848946	1.00207483485416	0.988819618252347	1.09020567188047
"1775286_at"	1.57931549722297	1.88435867749167	2.34296655142587	1.80474171908119	2.17940271886516	1.65324426088091
"1775287_at"	1.50851421875211	1.61966527370091	1.80172915937265	1.65308755542068	1.77140595303946	1.72809321389793
"1775288_at"	1.86529864228401	1.85141757093545	1.63147108112494	1.60717069664932	1.50470684790323	1.51126551418503
"1775289_at"	6.69847100964381	7.00694314458619	7.12634990935681	6.78016882775306	7.18750934990934	6.93161186669731
"1775290_at"	1.21723270124641	2.18386135460317	2.21318452949564	1.44616720665632	2.15518971099109	1.26453829888564
"1775291_at"	1.87012655603511	2.32299144559459	2.06234510888457	1.64983621992713	2.23170136514497	1.85346473006663
"1775292_at"	7.29265650868425	7.36083123276224	7.14853580635471	7.3528329358334	7.32948121652025	7.22847437317613
"1775293_at"	10.2330285244606	10.8395879455309	10.8011973377263	10.2798671011583	10.7224638802478	10.2521579828509
"1775294_at"	1.90247342084209	2.01706661842353	1.65658580315862	2.17103933292763	2.01704172438137	1.84747915841056
"1775295_at"	8.52287927290214	10.1439134690694	10.3206253939189	8.60066173104021	9.97858067786454	8.5273457769293
"1775296_at"	1.62638604565893	1.50363426546724	1.59713669622297	1.70518561849702	1.56746573849601	1.2173053423753
"1775297_at"	2.45202640624167	2.59589670568447	3.08179557329225	2.28697515540487	2.65783978773947	2.32115081377803
"1775298_at"	7.7124946201522	8.034579924151	7.83651476679167	7.90858444880764	7.95269798197067	7.79302460389961
"1775299_at"	1.01467438564813	1.14664910475911	1.23101569321567	1.34314012136028	1.01467438564813	0.962141620759585
"1775300_at"	1.68977785826583	1.73912896294793	1.69848606493024	1.30976009353609	1.31604474312755	1.48830007874383
"1775301_at"	1.37577296968216	1.69548316169234	1.04063519860501	1.235146094106	1.32442777083159	1.27132285836066
"1775302_at"	4.86147269310386	5.54081250804576	5.66792562610825	5.07631790874523	5.68591421003584	4.89158272604481
"1775303_at"	10.7046875136625	8.09081203248214	8.16103514055906	10.6001226426602	8.40043876425036	10.675165671439
"1775304_at"	2.26393369918318	2.07386725017202	2.1362240494479	2.06873112225288	1.76507929979885	1.88592225446188
"1775305_at"	6.99770066246858	4.14631047229438	4.48995455703043	6.67046927485268	4.58388748049264	6.99891914702637
"1775306_at"	1.25513659279373	1.40314407365972	1.20093495170806	1.11764164890228	1.24424135947316	1.35983766589462
"1775307_at"	8.33004883937538	8.46126808130703	8.45733225351382	8.14094547694605	8.2196884111737	8.32538358661581
"1775308_at"	3.3848151488866	1.8948335326116	1.85684487340412	3.35941728298073	2.07220677675329	3.3848151488866
"1775309_at"	1.23857584833239	1.41571785128122	1.22337525340678	1.23017213310914	1.32442777083159	1.23857584833239
"1775310_at"	1.30115649045737	1.59381869626045	1.77478218355307	1.33457877217715	1.58940463971965	1.54128593137191
"1775311_at"	7.4849796741454	7.57088003493713	7.61952496393595	7.41210546206359	7.47189741877396	7.59718972971808
"1775312_at"	8.57339783105486	9.24927417442216	9.2285927285402	8.71036485325258	9.22712774774227	8.54463876695307
"1775313_at"	1.53875193994101	2.13392622925268	1.59537310436741	1.65928692084928	1.92040137624973	1.64742124951587
"1775314_at"	8.88428121683526	9.87515348006412	9.84194571962269	8.92007228503603	9.73210409484951	8.92324307288537
"1775315_at"	2.19105123496901	2.44207099676002	1.87004642800646	2.08071799126031	2.07900693485305	1.77427715149354
"1775316_at"	8.61449356091007	8.99174359955678	8.88395179046283	8.63024007418264	8.98873752031595	8.60351240414358
"1775317_at"	8.38994322582469	8.93085071883344	9.04185436461701	8.46633653056349	9.02369811556355	8.34410161845469
"1775318_at"	1.06947807967346	1.03981093823968	0.793157536393313	0.970657734314713	0.989591025892761	1.33140530652468
"1775319_at"	6.51448531258677	6.83075097818477	6.62469811370047	6.66001744820705	6.56369675467524	6.44007395814348
"1775320_at"	5.79230728022072	5.43997520408602	5.45043932186205	5.74215158762016	5.67824629112844	5.80501475040599
"1775321_at"	1.5203550934229	1.54095816338286	1.36237210362151	1.7498385422008	1.51292705634671	1.60879512104097
"1775322_at"	7.4128617747509	8.58380027302114	8.4617900685685	7.39725452084534	8.3535685258114	7.3986801717458
"1775323_at"	2.80925633294764	3.41000509416782	3.22173777677633	2.96781699741248	2.85998415967775	2.84212996091881
"1775324_at"	1.34321422211783	1.50835684476441	1.47082573811153	1.08209976671738	1.48293503387067	1.24265828012206
"1775325_at"	1.87342255821957	1.97278888510462	1.87342255821957	1.59635666331991	2.03792946476197	1.70891565167717
"1775326_at"	1.3735709914224	1.58029079072907	1.65287301819167	0.907135565061605	1.3735709914224	1.22007583657924
"1775328_at"	1.61203966806238	1.45982042834809	1.36627135732289	1.49673652408688	1.43297945596442	1.43108248301622
"1775329_at"	1.35721585032303	1.56191203018788	1.53856115789232	1.04246116811442	1.29887555993156	1.17366863905573
"1775330_at"	6.84435096326118	7.34633295613371	7.47879591018261	6.99975722306911	7.26617469204712	6.83345371126251
"1775331_at"	8.70361204396643	4.47506886031845	3.90860674625354	7.23555732279921	5.045723531493	8.75245223245766
"1775332_at"	10.2065226175867	10.0666987226241	9.99823197195976	10.2925819166813	10.0084599643512	10.1756442347666
"1775333_at"	1.41715592665086	1.90138981782778	1.69362208357569	1.28583429175901	1.6592459389028	1.37018794956458
"1775334_at"	6.52009196816958	6.56409112197908	6.70234369856331	6.56409112197908	6.59469295101325	6.36624085835877
"1775335_at"	1.32442777083159	1.26110703438902	1.39865030246566	1.44620033258312	1.23070258512211	1.32442777083159
"1775336_at"	1.39773786516242	1.61284512207858	1.68942689026691	1.3162466466413	1.56586693647242	1.41972484112024
"1775337_at"	2.13595620151336	2.01895090784394	1.79926722755192	2.04036161428311	2.01158354798519	2.13595620151336
"1775338_at"	1.77002901125093	1.82237118389801	2.02542865137059	1.85229987546976	2.06172068343493	1.94583648087301
"1775339_at"	1.3900720703619	1.64604656524509	1.67268768853654	1.39402328736024	1.27996513538121	1.32442777083159
