F pVal sigma rank
1453531_at 1.60094135662729 0.196568768998861 0.17118203582957 23225
1453535_at 1.86703133146301 0.138896768206824 0.335935873701359 21138
1453536_at 2.11664169197162 0.100169286094252 0.36842340828605 19145
1453537_a_at 13.6822058166187 9.51045767223951e-07 0.27214653855116 1040
1453539_at 2.53709453267055 0.0578730570734316 0.273583168341914 15972
1453545_at 0.683594706334853 0.608211364298136 0.158127268974321 28642
1453546_at 0.641681911510525 0.636461523577779 0.19394512944463 28817
1453549_at 1.90344942386079 0.13243054703735 0.269151570220389 20852
1453550_a_at 4.08435576765951 0.00826181134927868 0.422792009749952 8211
1453551_at 3.57333001190123 0.0154698022837034 0.229840245258171 9966
1453554_a_at 2.17906521480249 0.0923108521797465 0.276803159249652 18694
1453556_x_at 6.09286204124088 0.000828144202159092 0.162692000340489 4494
1453559_a_at 1.80015350308183 0.151596033027269 0.219306472274561 21692
1453561_x_at 2.75716092612505 0.0435305420148041 0.317935913783123 14405
1453563_at 2.09179184376316 0.103481991160087 0.194780663382511 19337
1453564_a_at 2.00531274276129 0.115891688119753 0.160244654402903 20005
1453566_at 2.73767777052628 0.0446382741016135 0.349826293178714 14527
1453567_s_at 6.48447357431164 0.000544816725968958 0.198574099001148 4111
1453568_at 28.9560645635986 1.58767136791991e-10 0.547018030635495 189
1453569_s_at 3.18388422904789 0.0252256672755311 0.462371289153655 11829
1453570_x_at 1.30890718289862 0.286364029811838 0.171438286664484 25279
1453571_at 0.500052393985881 0.735821564011955 0.479876870039763 29268
1453572_a_at 9.06506530520928 4.27684272274386e-05 0.243080292005223 2336
1453574_at 2.76567581333707 0.0430553295413239 0.152789020446194 14342
1453575_at 2.74014787033015 0.0444962459865383 0.378625969097194 14510
1453576_at 2.46197201247787 0.0638096997519341 0.523823158786124 16485
1453577_at 3.30605311745672 0.0216173599759327 0.272880971643085 11197
1453578_at 2.67453426793545 0.0484314653044975 0.880708665309511 14989
1453579_at 1.10922063884806 0.36818048890622 0.200295869650774 26544
1453580_at 2.59496814424651 0.0536865999614489 0.285750806883294 15552
1453581_at 4.82710418168597 0.00342271425073015 0.654751661659119 6397
1453582_at 6.62055740321827 0.000472052482517517 0.594719576333914 3980
1453583_at 1.56821783448432 0.20510262722752 0.236717083067459 23489
1453584_at 1.38741453618415 0.259019820027776 0.238926243849436 24776
1453585_at 3.23866338445933 0.0235361880867864 0.309562622633826 11565
1453587_at 1.87673226321289 0.137144324400672 0.256153236495709 21072
1453588_at 0.70170982972495 0.596215952274463 0.696268342319832 28565
1453589_a_at 2.28087313654506 0.080806194965061 0.610206235370365 17905
1453591_at 0.606650554073482 0.660554085219078 0.395361239854126 28936
1453593_at 0.777266455767823 0.547729361037979 0.615261181473829 28267
1453594_at 3.26641436006447 0.0227254768903547 0.200302360730686 11420
1453599_at 1.01085755643349 0.415532085783932 0.289449043787641 27082
1453601_at 4.86470757905535 0.00327653972931024 0.255087077322249 6324
1453602_at 2.81984482568636 0.0401545155550574 0.251945032437133 14017
1453603_at 1.07733245560497 0.383000207583618 0.253526906524599 26719
1453604_a_at 2.7914313297467 0.0416501274896273 0.371150990532302 14187
1453606_at 0.360683226117633 0.834795606323604 0.135142678649037 29599
1453608_at 2.45195281850509 0.0646471603445677 0.329206453734844 16566
1453609_s_at 4.06541665275356 0.00845356864662952 0.287996622587573 8256
1453611_at 0.742897370880233 0.569464834404773 0.26134039286987 28399
1453612_at 1.23224906158938 0.31560659401802 0.224394280379931 25804
1453613_at 5.07310795814362 0.00257687997682529 0.32155632405197 5944
1453616_at 5.14903334009977 0.00236261778934553 0.276068545676186 5810
1453617_at 1.26418927185411 0.303106665256101 0.200395801892071 25589
1453618_at 1.5210226897437 0.218040961254872 0.266967763530929 23842
1453622_s_at 2.03712980671173 0.111161370088732 0.210391293364363 19750
1453624_at 1.558040070489 0.207828873795842 0.174365411546262 23567
1453626_at 2.3528933243708 0.0735547698333867 0.165422672914827 17322
1453627_at 0.611450329777424 0.657229577162046 0.246940175153906 28921
1453629_at 1.26617603351541 0.302344208565417 0.184832306747622 25577
1453631_at 4.61963321436133 0.00436194135015171 0.255530134592525 6829
1453632_at 4.66604248428424 0.00413062888423179 0.202426793230657 6721
1453633_a_at 2.71590667579737 0.045910407551577 0.154258840641198 14693
1453634_a_at 1.84294269445029 0.143344832858814 0.317632584141494 21338
1453635_at 1.80607933858504 0.150425957322308 0.179614567497023 21653
1453636_at 1.91620316402748 0.130237473862786 0.375391407078536 20767
1453639_s_at 2.45989601808087 0.0639823096689544 0.258525441468639 16501
1453640_at 5.49762571399869 0.00159359783822648 0.207356150148004 5233
1453641_at 3.91978454483346 0.0100926248149371 0.326212201197448 8728
1453645_at 1.73944101162255 0.164112162847634 0.237277718847229 22165
1453647_at 1.20920327299322 0.324913072724344 0.179541254241998 25958
1453648_at 3.04918933039259 0.0299353272079649 0.169775574798966 12586
1453650_at 0.342681836879838 0.847205443366754 0.192237968283011 29635
1453651_a_at 1.64999649490545 0.18441588276907 0.384797072188323 22864
1453652_at 3.40893109382606 0.0189952475588802 0.162495473434046 10666
1453654_at 1.54321530315364 0.211862292660908 0.268134793214034 23675
1453661_at 2.65289552358197 0.0498061780782276 0.501645948940321 15137
1453662_at 2.17057338387937 0.0933422347446481 0.204783788933802 18755
1453664_at 1.82297497795613 0.147138560889957 0.263156041952234 21511
1453668_at 3.13575297493006 0.026813710582466 0.394237466696227 12086
1453670_at 1.6614811295991 0.181677862616748 0.192211830034059 22775
1453671_at 3.82143610605619 0.0113846005415944 0.325677250884518 9047
1453672_at 2.79821706164325 0.0412878129194671 0.206224957736151 14142
1453680_at 13.8926401289886 8.14329747194205e-07 0.258231549366524 1005
1453682_at 5.53672518153229 0.00152548624573001 0.286810102095211 5173
1453684_s_at 3.55087207185238 0.015908230806691 0.618161944902831 10071
1453685_at 1.89084422275563 0.134634128408471 0.225810240480547 20959
1453686_x_at 1.50128040646898 0.223682023727998 0.161068145450898 23977
1453688_at 4.60003228724938 0.00446367627617068 0.416493723912886 6869
1453689_at 2.57805776031671 0.0548767892141407 0.183082076522246 15666
1453690_at 6.81757797424373 0.00038431565093421 0.32485311726089 3800
1453692_at 2.62642919886254 0.0515421355738341 0.24941700300211 15325
1453693_at 4.14379542281235 0.0076889567275842 0.308045984848874 8047
1453694_at 1.69231777506885 0.174520583711462 0.158071058574375 22536
1453695_at 1.33079036190818 0.278484590811034 0.247314494184254 25139
1453697_at 2.42856504584497 0.0666459212999633 0.161036646359107 16753
1453699_at 3.17434420689394 0.0255325082633024 0.397792663521162 11881
1453700_s_at 1.69205492254927 0.174580414364449 0.356616157105091 22538
1453701_at 1.15114813469701 0.349454135545633 0.515580183817588 26315
1453702_at 1.49140448272088 0.22655593088192 0.173258821485918 24048
1453703_at 0.867933359365294 0.493129739133595 0.203563429556836 27836
1453704_at 2.2123609209552 0.0883766558712819 0.197705986347948 18434
1453709_at 6.923761593972 0.000344321964842821 0.156819937020325 3713
1453710_at 0.797906727058233 0.534944495977842 0.182555237985565 28182
1453711_at 2.56520148401156 0.0557996849317022 0.268334298391535 15756
1453714_a_at 1.25734573231889 0.305746424492785 0.162355370350083 25637
1453716_at 2.6701863460958 0.0487045307708864 0.179461067323456 15014
1453717_s_at 2.06915629892047 0.106595244571668 0.245160084254686 19512
1453718_at 2.93476509982589 0.034647691598247 0.192763958774769 13280
1453720_at 3.31512538583301 0.0213717153816565 0.168800709778865 11154
1453721_a_at 10.0318724997524 1.79558267896128e-05 0.272011795731006 1940
1453722_s_at 2.99317874658238 0.0321532468910527 0.297527715678117 12928
1453723_x_at 1.88451736385039 0.135753843937315 0.336096443491643 21003
1453724_a_at 0.704417116212196 0.594434985567023 0.137686330967508 28551
1453725_a_at 0.477666023207704 0.751838811795866 0.174760313048491 29326
1453726_s_at 1.84636173779414 0.142705008744418 0.565160708626873 21316
1453727_at 3.76509830055166 0.0122013239998766 0.188246893353231 9258
1453728_a_at 5.05486954891442 0.00263132660070901 0.730981259602978 5970
1453729_a_at 2.08735903001751 0.104084396586182 0.886761052590131 19376
1453730_at 1.47225241867916 0.232229717605567 0.228542580571879 24181
1453731_a_at 1.89081156170264 0.134639885093498 0.546173818313295 20960
1453733_a_at 2.18811297186342 0.0912245986901555 0.705792998196016 18627
1453734_at 1.5146457797504 0.219848034519685 0.700108104647616 23883
1453735_at 1.9776804748991 0.120162892842961 0.143772679979207 20227
1453736_s_at 0.619440232426398 0.651711450356908 0.134544334872259 28889
1453737_at 1.54608797153292 0.211074890332428 0.17215974236376 23651
1453738_at 4.60901646129798 0.00441674045582783 0.172000983239324 6852
1453739_at 1.22756360975101 0.317479010612904 0.153144007995331 25841
1453740_a_at 8.18656830398283 9.77788502618892e-05 0.585292298860186 2786
1453741_x_at 6.91521970262476 0.000347370859665938 0.47671377923333 3719
1453742_at 2.3049006071082 0.07830966369902 0.240498988886569 17716
1453743_x_at 1.73536568004533 0.164987752738918 0.202302042986814 22201
1453745_at 5.53845079502166 0.00152255163791012 0.276526248811053 5168
1453746_at 4.34930410142671 0.0060082202949138 0.493288517983938 7468
1453747_at 3.36292111540754 0.0201245546159462 0.381098091378192 10910
1453749_at 1.87392682731589 0.137648852358254 0.210153619032452 21093
1453750_x_at 0.981125717462757 0.430809773148528 0.172026603497611 27267
1453751_at 2.06490007487857 0.107191057793699 0.21958274267882 19543
1453752_at 6.99391111387995 0.000320325048826376 0.342726506865756 3642
1453755_at 3.22731156307731 0.0238764029648947 0.174367358872973 11624
1453759_at 1.22452496814775 0.318698674953097 0.214501618473453 25861
1453760_at 2.55663205012456 0.0564236521061401 0.225776669558231 15821
1453765_at 1.85100830680896 0.141839999233899 0.200280353662123 21277
1453767_a_at 4.64210529505423 0.00424828666738228 0.275846049576982 6785
1453768_a_at 4.17733165786911 0.00738421250106781 0.211477091901605 7951
1453769_at 5.18886359339894 0.00225777601488877 0.23292202932247 5741
1453771_at 6.22546597603429 0.000717920458072981 0.488659453453609 4361
1453773_at 2.89211116764991 0.0365946342467811 0.212657912161861 13559
1453774_at 6.81638617495662 0.000384791366750976 0.12519712398031 3804
1453776_at 1.80852351315354 0.149945945885989 0.208898409982645 21636
1453779_at 1.81643191753951 0.148403148081589 0.183542508471379 21576
1453780_at 1.06882111141227 0.387041249902024 0.16609067996305 26766
1453782_at 22.1645256992553 4.47461574968792e-09 0.126598601423368 392
1453784_at 4.36959656570139 0.00586454038178253 0.260325379181935 7422
1453786_at 1.59169509579942 0.198944697204516 0.276000019980818 23306
1453787_at 1.50538026307803 0.222499202694464 0.188470895263286 23950
1453790_at 4.35952730001844 0.0059353805453596 0.21344242576781 7438
1453791_at 5.7983339088514 0.00114172753075102 0.496623084889716 4821
1453794_at 2.30620995288564 0.0781758876365877 0.143922173106734 17696
1453795_at 1.53965520602853 0.212842031995026 0.227029895673261 23703
1453797_at 4.29179362187596 0.00643578380538918 0.33862292726534 7643
1453799_at 2.14575134672811 0.0964241399041626 0.243597413994981 18938
1453802_at 3.27783847448047 0.0224001975348488 0.233036033838604 11351
1453804_a_at 6.19857252377797 0.000738956626642872 0.527962915185266 4397
1453805_at 2.6297251982249 0.0513226094130572 0.263370725747324 15293
1453806_at 1.83289096689021 0.145242346590367 0.147809245327218 21427
1453807_at 6.75030934681714 0.000412161984213812 0.55213102484142 3875
1453810_at 2.66677379607914 0.0489199572719652 0.322025103084847 15042
1453811_at 1.00349224073947 0.41927458285251 0.152662195052735 27127
1453815_at 4.22028931190678 0.00701219181814365 0.215155447517925 7825
1453818_a_at 3.61562958188384 0.0146778221326602 0.210851329348988 9814
1453819_x_at 2.67355091238233 0.0484930859104484 0.158846946511309 14993
1453821_at 2.24802096273131 0.0843507380171646 0.184824357342929 18166
1453823_a_at 0.309936043127032 0.869319217364104 0.145256287921288 29695
1453826_at 1.74543801513325 0.162831981783362 0.280166879854181 22121
1453827_at 3.16595249485381 0.0258056099668872 0.282714167349583 11931
1453829_at 3.32249764551749 0.0211742341746573 0.292264588705037 11108
1453830_at 2.62110003925186 0.0518991153818854 0.21897521539659 15357
1453832_at 2.63108272830969 0.0512324714940724 0.225297143892723 15275
1453833_a_at 0.746800350860847 0.566969028228684 0.128188157727275 28382
1453834_at 2.46926938489398 0.0632067148178071 0.23223802784133 16440
1453836_a_at 2.94802413311075 0.0340644968164928 0.258360923122361 13196
1453838_at 1.21047595035148 0.32439276504477 0.212273416025795 25944
1453839_a_at 3.81873406027784 0.0114224403293101 0.209767070198103 9060
1453840_at 2.94438889126054 0.0342233771402201 0.327507317578137 13216
1453846_at 1.72009966351206 0.168308560190678 0.139215778876661 22317
1453849_s_at 2.35006892846247 0.0738263006445364 0.753572410340274 17345
1453850_at 2.56343649703231 0.0559276194508365 0.349912114566169 15766
1453851_a_at 1.89435054596195 0.134017539447094 0.206913166082585 20928
1453852_at 5.37163522593968 0.00183567577842151 0.426348489693426 5430
1453853_a_at 2.10683512945377 0.101463657254814 0.205653770240873 19215
1453854_at 2.5405621109885 0.05761306113938 0.139635244747271 15944
1453858_at 1.0398072903435 0.401089855712787 0.194411109821041 26928
1453861_at 10.7007997737203 1.00882806925455e-05 0.47994792095365 1712
1453862_at 4.77320445559579 0.00364427337489975 0.405870033685289 6508
1453863_at 5.94385379292967 0.000973572363221352 0.154375597505053 4652
1453864_at 4.12268882363847 0.00788746747553292 0.372732969559494 8099
1453865_a_at 3.27972190683869 0.0223470357470055 0.223112760945309 11344
1453867_at 3.12361802660614 0.0272301914552419 0.240751041691682 12161
1453868_at 1.83730441298177 0.144406159243997 0.297375954825543 21381
1453869_at 2.51780009264054 0.0593417955822304 0.138136931972554 16093
1453870_at 2.19790748792234 0.0900632300464081 0.379074505991153 18549
1453872_at 2.76207585360691 0.0432555878376856 0.261327728575995 14369
1453873_at 3.60076619587982 0.0149511899967135 0.155955185736105 9868
1453874_at 2.38101728947126 0.0709057516138449 0.184333850628133 17114
1453875_at 1.316852025053 0.283479855274474 0.209413676034026 25233
1453879_at 2.86795673385288 0.0377468366421774 0.242524647885391 13716
1453881_x_at 1.47101858760655 0.232599833425574 0.194196968848857 24195
1453883_at 2.57330926946939 0.0552158298683177 0.236610421572336 15705
1453885_at 1.44883803279097 0.239349617798071 0.229645897950253 24348
1453886_a_at 2.88932548005657 0.0367256460609358 0.133489562270966 13578
1453887_a_at 2.69352797430209 0.047256884151095 0.160811428857717 14845
1453889_at 2.9941259471851 0.0321143617709408 0.306936144407428 12917
1453891_at 2.25734664148136 0.0833288438267073 0.205769837051829 18092
1453894_at 2.40060667033189 0.0691181264386697 0.469184797787385 16966
1453896_at 2.22656473587138 0.0867503027171823 0.175283273133337 18337
1453897_at 4.75338553232964 0.00372947828547793 0.41104334352 6546
1453898_at 1.68894545294741 0.175289715134996 0.138759941728769 22558
1453900_at 0.773675754917504 0.549974298494003 0.176664571429359 28282
1453902_at 1.14467485775995 0.352289724940199 0.167700447602415 26349
1453907_at 1.36524383281419 0.26648498071312 0.382494866637713 24929
1453909_at 3.49243929900575 0.0171105841928312 0.208339688838632 10310
1453913_a_at 1.82642603782258 0.146475862690815 0.164826855615014 21489
1453914_at 2.91915723894251 0.0353474160494403 0.303869697513962 13388
1453915_a_at 5.65758354767202 0.00133363369105704 0.453102068819938 5012
1453916_at 2.43531155424778 0.0660629731104312 0.215851983501455 16699
1453919_at 3.09450974146749 0.0282567168498358 0.187311679937949 12326
1453926_at 2.0492249891231 0.109414312276302 0.256186166470316 19669
1453928_a_at 2.84532796643983 0.0388601754558037 0.394472837249577 13861
1453929_at 4.01188740952588 0.00902110144312575 0.281428980398969 8448
1453930_at 2.28075477453934 0.0808186908167905 0.334278021552834 17906
1453931_at 2.32436454278898 0.0763447470075833 0.23304658576013 17545
1453933_at 3.32327017043023 0.0211536503645451 0.188258284605722 11101
1453934_at 1.85479432453249 0.141139029785428 0.226798302601728 21234
1453935_a_at 2.68824257116919 0.0475807707162288 0.421406205609327 14878
1453936_at 3.53748079438557 0.0161757907223905 0.313018636852196 10139
1453937_at 1.03485458128687 0.403530436916595 0.168656921108549 26952
1453938_at 2.64645439053951 0.0502230641983713 0.192292380943467 15174
1453939_x_at 1.83338910879029 0.145147727689391 0.21879634563069 21420
1453940_at 2.61238493805897 0.0524883735987673 0.297106122108107 15423
1453941_at 2.06018556995775 0.107854925783991 0.255531443862631 19575
1453942_at 1.78894754710556 0.153833264087526 0.195331754261024 21785
1453946_a_at 1.64806007819749 0.184881474641624 0.196335021458884 22879
1453948_at 1.98843465095684 0.118482202914817 0.297283784681327 20144
1453949_s_at 1.40120972988304 0.254474040953315 0.2390549484582 24682
1453952_at 2.70439340291266 0.0465981446761831 0.219651042240056 14765
1453954_a_at 1.48908509352506 0.227235960865696 0.157078096376753 24064
1453957_a_at 10.371819923668 1.33640265628303e-05 0.156056692187392 1806
1453958_at 2.63089418994488 0.051244980446104 0.265176549521194 15276
1453959_at 3.1124976626224 0.0276177284187264 0.142939720356037 12217
1453962_at 2.84249051471141 0.0390021451072239 0.215801336677428 13878
1453963_at 2.70299570676281 0.0466823519636735 0.185779839149607 14772
1453964_at 1.41622748223914 0.249610589012173 0.257033364001804 24572
1453967_at 2.80048076399118 0.0411676681930524 0.312904787415269 14126
1453971_at 2.67265195297994 0.0485494883151057 0.193282632291104 15001
1453973_s_at 1.91203620395859 0.130950004213975 0.177567183107709 20793
1453976_at 1.71886796607556 0.168579326790033 0.284745948614025 22326
1453979_at 2.81659268279725 0.0403228621107317 0.259470697897136 14029
1453981_at 5.83803569344988 0.00109301852597653 0.133305623214747 4770
1453983_a_at 4.88523041286886 0.00319953787165203 0.152313644919198 6291
1453984_at 2.37699658968085 0.0712784394407062 0.194872439963024 17149
1453985_at 1.26838101369751 0.301500053682304 0.538304629809915 25561
1453989_at 0.816494990663523 0.52360753218164 0.183641391614978 28087
1453991_at 4.34555369652421 0.00603517570775078 0.222220280220272 7474
1453993_a_at 5.41614199782119 0.00174602146808549 0.610328482124533 5364
1453997_a_at 1.25335540008935 0.307295250972634 0.150403964096583 25665
1453999_at 1.46190890857441 0.235349871295381 0.199801994947182 24255
1454000_s_at 5.76875053179889 0.00117950427281474 0.745250211775388 4860
1454003_at 2.72680197785745 0.0452691815901998 0.183086858605738 14617
1454004_at 2.71358978932786 0.0460479626244522 0.232377893299078 14708
1454006_a_at 4.55944087976965 0.00468234371976954 0.177089258757348 6954
1454007_a_at 2.62797577625604 0.0514390080448824 0.263054857764074 15315
1454011_a_at 1.85602244738672 0.140912384260158 0.259092354604079 21221
1454013_at 3.13393155144785 0.0268758004020181 0.268362914514198 12099
1454014_a_at 5.17765851213376 0.00228676693577106 0.318501251597082 5757
1454018_at 4.68232702130885 0.00405254152136582 0.255642002629465 6687
1454019_at 1.67999717028594 0.177346634569444 0.199070648010096 22633
1454020_at 3.54525084039926 0.0160199789830336 0.349785401647756 10106
1454021_a_at 1.01635933081062 0.412754572693856 0.239371264808386 27056
1454022_at 1.94504379740642 0.12541050382735 0.17582309284901 20533
1454026_a_at 3.14462927729031 0.0265132470731707 0.204523095098259 12044
1454027_at 2.00774429038402 0.115523181047925 0.235294280921687 19983
1454028_at 2.60933217347458 0.0526963985175007 0.220523520058881 15439
1454030_at 7.73289241722166 0.000152178222972175 0.611930622852684 3086
1454031_at 2.5620731568876 0.056026646090209 0.199637626019468 15776
1454032_at 1.72277399280286 0.167722121930363 0.236492521467559 22296
1454033_at 2.82197150458885 0.0400448197301327 0.273156573516842 14004
1454034_a_at 2.73792472909241 0.0446240533161135 0.313927009059123 14525
1454036_a_at 3.29593818477264 0.021894691987912 0.200987450745421 11239
1454040_at 2.08223692323859 0.104784863564132 0.1413020336226 19415
1454041_at 2.10278972399553 0.102002500298304 0.305594430385033 19244
1454042_a_at 5.7372436160117 0.00122118648515701 0.585689933330087 4909
1454043_a_at 3.28400854855886 0.0222265280697796 0.195368970575845 11313
1454044_a_at 0.777891208348659 0.547339385618517 0.416419346907647 28261
1454045_a_at 4.19106341129466 0.0072630997090447 0.290929120493739 7917
1454046_x_at 3.89620072008539 0.0103878130751869 0.355926744097526 8813
1454047_a_at 1.61554952613988 0.192870854770766 0.208755824404228 23121
1454050_at 1.13459681342769 0.356744592126851 0.191115560755856 26405
1454051_at 2.68142595548227 0.0480018553910639 0.120986263457378 14936
1454052_at 2.92804076244773 0.0349473859116478 0.260470464583162 13327
1454055_at 7.1704923298707 0.000267395651458392 0.189046071148825 3507
1454056_at 3.08642261123752 0.0285489614616231 0.234828730275972 12378
1454057_at 1.02148025660453 0.410183193685896 0.201694265363873 27020
1454059_at 2.62880284964296 0.0513839446447671 0.258550299464033 15304
1454060_a_at 6.41347645075081 0.000587384099245248 0.346363905209438 4176
1454061_at 1.52682034611797 0.216410375938318 0.315779564242649 23795
1454064_a_at 4.30110580638755 0.00636444815371965 0.628732943284021 7609
1454066_at 3.18746078789742 0.0251116187788119 0.227896079165833 11817
1454069_at 1.69241288012558 0.174498940772345 0.290810293104681 22535
1454070_a_at 31.4500494864961 5.39729608159351e-11 0.437282624268785 157
1454074_a_at 0.539470290120647 0.70773244741645 0.353592179065995 29155
1454075_s_at 1.14491176228055 0.35218559442455 0.178181910044838 26347
1454076_at 2.91810507366564 0.0353951073900401 0.194685047852019 13392
1454078_a_at 2.91909790315017 0.0353501037904242 0.16127408458008 13390
1454079_at 2.43646258031405 0.0659640360058296 0.140898402293665 16692
1454080_at 2.76994817472565 0.0428189030872044 0.370964987645496 14305
1454082_a_at 1.73049229945205 0.166040818884713 0.159047440203526 22237
1454083_at 2.41539247880831 0.0677992794175968 0.533184270080565 16841
1454084_a_at 11.6527274886224 4.58210679883998e-06 0.181998368089922 1459
1454086_a_at 9.15169859860255 3.94992840858805e-05 0.470820739339758 2292
1454087_at 1.24459002453026 0.310722531243387 0.219319300010607 25718
1454088_at 2.07411511071315 0.105905269619458 0.236158544612041 19476
1454092_a_at 3.21251656048272 0.0243274744187617 0.148939967673516 11692
1454094_at 3.0193676844681 0.0310958147061494 0.194214320290452 12770
1454099_at 2.66789118800989 0.0488493114634991 0.224886636941349 15034
1454101_at 1.78421223797087 0.154788400702837 0.153442835549636 21823
1454106_a_at 0.98979915198335 0.426306141144963 0.131302838503818 27212
1454109_a_at 5.23422068256662 0.00214430882775756 0.362112381141036 5653
1454116_a_at 2.99019003714927 0.0322762604008955 0.698349980205442 12942
1454118_at 2.76882454769236 0.0428809533792574 0.216954025935791 14317
1454119_at 2.25042833453162 0.0840857332419923 0.160517893777264 18150
1454120_a_at 2.55429358647012 0.05659515912226 0.312108394127543 15840
1454124_at 1.4676853369094 0.233602520876816 0.231112826678794 24221
1454125_a_at 2.26543728818334 0.0824524410787087 0.259286956556507 18021
1454135_at 3.00741089131325 0.031574067051433 0.352269247734115 12838
1454136_a_at 2.0122563251904 0.114842473623856 0.24385438941158 19942
1454137_s_at 2.75800873285709 0.0434829855467267 0.325913042773038 14395
1454139_at 1.187577103777 0.333869485946679 0.205132253915952 26089
1454140_at 1.27558861401743 0.298755676698147 0.264364462064251 25499
1454149_a_at 3.74725725250717 0.0124725138914867 0.580908954342498 9319
1454150_at 1.99394869188817 0.117629582934851 0.194235055609771 20101
1454151_at 2.53312027581316 0.0581725187405322 0.200617336367674 15992
1454155_at 2.4520629373573 0.064637895342975 0.122449219881467 16563
1454156_at 2.01677397524072 0.1141649395777 0.32317331023056 19902
1454159_a_at 4.19807572473007 0.00720205447970407 0.155277029474269 7898
1454161_s_at 3.2480263259939 0.0232593620626991 0.295083502816498 11511
1454162_at 1.07238544828564 0.385344555578017 0.168868551572174 26744
1454163_at 2.02451361368472 0.113013472920936 0.260781621470223 19841
1454169_a_at 2.55690800880288 0.0564034479074563 0.31519173003217 15817
1454171_x_at 3.70001691628947 0.0132213451705436 0.318747778044652 9498
1454172_at 2.99912426605293 0.0319099700440262 0.395936410653924 12888
1454173_at 3.55030331423372 0.0159195005577424 0.168982876973035 10075
1454174_a_at 0.949432952257135 0.447594818953437 0.183152075535903 27437
1454175_at 2.75153213840111 0.0438476390975482 0.175201584076815 14443
1454176_at 1.26014374309364 0.304664629079654 0.349006996962198 25617
1454177_at 5.87290720918143 0.00105203826241942 0.165815672313789 4726
1454178_at 2.02985639436308 0.11222539003464 0.197918705724422 19796
1454179_at 2.20209755274341 0.0895709707738496 0.216278231994007 18509
1454180_at 1.77620860624317 0.156416066665806 0.219864796833314 21880
1454182_at 1.96372898618825 0.122378785163388 0.217888821054078 20371
1454183_at 3.06009935043718 0.0295220341463535 0.123960869910257 12517
1454184_a_at 2.1954365355116 0.0903548035405121 0.255532040945123 18568
1454187_at 2.08259984376522 0.104735077354533 0.199159324284804 19412
1454188_at 2.46327421427993 0.0637016697779804 0.276814880274122 16475
1454189_at 1.85514773964946 0.141073771367112 0.252642242986355 21229
1454192_at 6.54625552057888 0.000510417290037869 0.20662790182094 4048
1454194_at 2.25060612490263 0.0840661954306691 0.280650822070008 18149
1454195_at 3.24975808891272 0.0232085314281978 0.249978443398357 11505
1454197_a_at 0.394079759914619 0.811419040230364 0.165170698881211 29520
1454201_a_at 1.65638654012066 0.182887534508848 0.142537918808713 22812
1454205_at 0.703032142311854 0.595345692715956 0.16670066547482 28560
1454206_a_at 1.30933413030644 0.286208352340578 0.178826811080846 25274
1454209_at 7.01860501934613 0.000312302737519056 0.258333843068983 3626
1454210_at 1.61664296568467 0.192596786290576 0.19104614141945 23115
1454211_a_at 0.571369074608236 0.685194119937651 0.132727422948391 29043
1454212_x_at 2.12525384069135 0.0990462732385752 0.312050829293923 19089
1454213_at 2.27476607139041 0.0814534998914171 0.269427626271545 17954
1454214_a_at 1.79502701787137 0.152615510814329 0.763980630570274 21732
1454215_at 1.21266486544271 0.323499622028422 0.186995507574223 25927
1454217_at 3.12058317958142 0.027335392287917 0.257051650345564 12175
1454222_a_at 0.803901548270774 0.531269801139441 0.16538237778661 28158
1454223_at 1.41482960143475 0.250059572599548 0.188478853883783 24578
1454226_at 1.64272265886347 0.186170724632165 0.186873824158072 22923
1454228_a_at 2.66506310709927 0.0490283166722619 0.175512776654315 15059
1454231_a_at 2.97869806735015 0.0327538070103991 0.701211044619691 13014
1454232_at 3.28643837231516 0.0221585193766308 0.237312339615144 11299
1454234_at 1.69071236092061 0.174886321572776 0.231957795983767 22550
1454235_a_at 2.56129741883289 0.0560830721058691 0.279390800739421 15781
1454236_a_at 13.916869110137 7.99978661878425e-07 0.1457838023129 1000
1454237_at 1.63456477462816 0.188158144208662 0.253110716216966 22990
1454238_a_at 1.57373565363976 0.203639032439424 0.284183336232857 23438
1454239_at 2.94409814570666 0.0342361173112332 0.197037297049496 13218
1454243_at 0.616475510759372 0.653756630511497 0.29652599720228 28899
1454247_a_at 2.60781617115656 0.0528000172387096 0.215264893247148 15455
1454250_at 2.40685353669695 0.0685577684760766 0.189388235871594 16905
1454253_at 1.355610702543 0.269790721415434 0.429758650755468 24980
1454255_at 0.866617221457155 0.493892958063929 0.154878379704851 27841
1454257_at 0.849513740303447 0.503890897728911 0.261470973251222 27926
1454259_s_at 1.94982177778727 0.12462821245761 0.313298755653637 20490
1454267_a_at 1.59971163492568 0.196883171355757 0.246675160847199 23241
1454268_a_at 1.19146410720023 0.332243612494881 0.216397755176384 26069
1454269_s_at 1.98349791785021 0.119250792898006 0.283062302915688 20190
1454270_at 2.32012797181331 0.0767681321925811 0.213405508924901 17584
1454272_at 2.77032611694652 0.0427980526564744 0.134409285737396 14302
1454273_at 1.94325538075604 0.125704575406034 0.242803217258183 20547
1454274_at 2.04759259916366 0.109648482515364 0.198133465808049 19680
1454276_at 2.01854120049809 0.113900989920454 0.20565957251951 19887
1454277_at 1.61150340647376 0.193888294518412 0.261135715423509 23152
1454278_at 1.29922075895059 0.28991699218683 0.353593245549628 25350
